title,author,book_id,source,cover_url,asset_file,decision,confidence,reason
War and Peace,Leo Tolstoy,war-and-peace,tome-generated,/covers/tome/generated/images/war-and-peace.jpg,public/covers/tome/generated/images/war-and-peace.jpg,remove,1,tome custom-designed cover
Wuthering Heights,Emily Brontë,wuthering-heights,tome-generated,/covers/tome/generated/images/wuthering-heights.jpg,public/covers/tome/generated/images/wuthering-heights.jpg,remove,1,tome custom-designed cover
The Iliad,Homer,the-iliad,museum,/covers/covers/museum/the-iliad.jpg,public/covers/covers/museum/the-iliad.jpg,remove,1,museum painting (Terracotta)
The Odyssey,Homer,the-odyssey,museum,/covers/covers/museum/the-odyssey.jpg,public/covers/covers/museum/the-odyssey.jpg,remove,1,museum painting (Oil on canvas)
Oedipus Rex,Sophocles,oedipus-rex,museum,/covers/covers/museum/oedipus-rex.jpg,public/covers/covers/museum/oedipus-rex.jpg,remove,1,museum painting (Oil on canvas)
Antigone,Sophocles,antigone,museum,/covers/covers/museum/antigone.jpg,public/covers/covers/museum/antigone.jpg,remove,1,museum painting (Terracotta)
medea,,medea,museum,/covers/covers/museum/medea.jpg,public/covers/covers/museum/medea.jpg,remove,1,museum painting (Oil on canvas)
the-republic,,the-republic,museum,/covers/covers/museum/the-republic.jpg,public/covers/covers/museum/the-republic.jpg,remove,1,museum painting (Oil on canvas)
symposium,,symposium,museum,/covers/covers/museum/symposium.jpg,public/covers/covers/museum/symposium.jpg,remove,1,museum painting (Fresco)
apology,,apology,museum,/covers/covers/museum/apology.jpg,public/covers/covers/museum/apology.jpg,remove,1,museum painting (Oil on canvas)
Nicomachean Ethics,Aristotle,nicomachean-ethics,museum,/covers/covers/museum/nicomachean-ethics.jpg,public/covers/covers/museum/nicomachean-ethics.jpg,remove,1,museum painting (Oil on canvas)
the-histories,,the-histories,museum,/covers/covers/museum/the-histories.jpg,public/covers/covers/museum/the-histories.jpg,remove,1,museum painting (Oil on canvas)
the-persians,,the-persians,museum,/covers/covers/museum/the-persians.jpg,public/covers/covers/museum/the-persians.jpg,remove,1,museum painting (Oil on canvas)
anabasis,,anabasis,museum,/covers/covers/museum/anabasis.jpg,public/covers/covers/museum/anabasis.jpg,remove,1,museum painting (Fresco)
The Aeneid,Virgil,the-aeneid,museum,/covers/covers/museum/the-aeneid.jpg,public/covers/covers/museum/the-aeneid.jpg,remove,1,museum painting (Oil on canvas)
Metamorphoses,Ovid,metamorphoses,museum,/covers/covers/museum/metamorphoses.jpg,public/covers/covers/museum/metamorphoses.jpg,remove,1,museum painting (Oil on canvas)
de-bello-gallico,,de-bello-gallico,museum,/covers/covers/museum/de-bello-gallico.jpg,public/covers/covers/museum/de-bello-gallico.jpg,remove,1,museum painting (Oil on canvas)
confessions,,confessions,museum,/covers/covers/museum/confessions.jpg,public/covers/covers/museum/confessions.jpg,remove,1,"museum painting (Oil, gold, and silver on wood)"
Meditations,Marcus Aurelius,meditations,museum,/covers/covers/museum/meditations.jpg,public/covers/covers/museum/meditations.jpg,remove,1,museum painting (Marble)
letters-to-lucilius,,letters-to-lucilius,museum,/covers/covers/museum/letters-to-lucilius.jpg,public/covers/covers/museum/letters-to-lucilius.jpg,remove,1,museum painting (Oil on canvas)
de-rerum-natura,,de-rerum-natura,museum,/covers/covers/museum/de-rerum-natura.jpg,public/covers/covers/museum/de-rerum-natura.jpg,remove,1,museum painting (Tempera and oil transferred to Masonite)
on-friendship,,on-friendship,museum,/covers/covers/museum/on-friendship.jpg,public/covers/covers/museum/on-friendship.jpg,remove,1,museum painting (Fresco)
The Divine Comedy,Dante Alighieri,the-divine-comedy,museum,/covers/covers/museum/inferno.jpg,public/covers/covers/museum/inferno.jpg,remove,1,museum painting (Oil on canvas)
The Canterbury Tales,Geoffrey Chaucer,the-canterbury-tales,museum,/covers/covers/museum/the-canterbury-tales.jpg,public/covers/covers/museum/the-canterbury-tales.jpg,remove,1,"museum painting (Tempera on poplar, gold ground)"
Beowulf,Anonymous,beowulf,museum,/covers/covers/museum/beowulf.jpg,public/covers/covers/museum/beowulf.jpg,remove,1,"museum painting (Tempera on poplar, gold ground)"
The Decameron,Giovanni Boccaccio,the-decameron,museum,/covers/covers/museum/the-decameron.jpg,public/covers/covers/museum/the-decameron.jpg,remove,1,"museum painting (Tempera on poplar, gold ground)"
Le Morte d’Arthur,Thomas Malory,le-morte-darthur,museum,/covers/covers/museum/le-morte-darthur.jpg,public/covers/covers/museum/le-morte-darthur.jpg,remove,1,"museum painting (Tempera on poplar, gold ground)"
Hamlet,William Shakespeare,hamlet,museum,/covers/covers/museum/hamlet.jpg,public/covers/covers/museum/hamlet.jpg,remove,1,"museum painting (Lithograph, pen and brown ink)"
Macbeth,William Shakespeare,macbeth,museum,/covers/covers/museum/macbeth.jpg,public/covers/covers/museum/macbeth.jpg,remove,1,museum painting (Oil on canvas)
Othello,William Shakespeare,othello,museum,/covers/covers/museum/othello.jpg,public/covers/covers/museum/othello.jpg,remove,1,museum painting (Pen and brown ink over black chalk)
The Tempest,William Shakespeare,the-tempest,museum,/covers/covers/museum/the-tempest.jpg,public/covers/covers/museum/the-tempest.jpg,remove,1,museum painting (Stipple engraving; fourth state of four)
Don Quixote,Miguel de Cervantes Saavedra,don-quixote,museum,/covers/covers/museum/don-quixote.jpg,public/covers/covers/museum/don-quixote.jpg,remove,1,"museum painting (Wool, silk and precious metal-wrapped threads)"
